T,time,fs,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
19.34263586997986,2026-05-27T11:50:48.355Z,199.48178445733853,-5.184624240000001,1.6181006400000002,6.941556000000001,-0.7000000000000001,14.770000000000001,-172.20000000000002
19.347648859024048,2026-05-27T11:50:48.360Z,199.48178445733853,-4.863876480000001,1.3260765600000002,7.166558160000001,-4.41,14.560000000000002,-199.01000000000002
19.352661848068237,2026-05-27T11:50:48.365Z,199.48178445733853,-4.43302128,1.1489472,7.587838800000001,-5.180000000000001,16.73,-233.38000000000002
19.357674837112427,2026-05-27T11:50:48.370Z,199.48178445733853,-4.75855632,1.3069274400000002,7.334112960000001,-1.7500000000000002,19.740000000000002,-273.42
19.362687826156616,2026-05-27T11:50:48.375Z,199.48178445733853,-5.6154794400000005,1.4936313600000002,6.783575760000001,-1.6800000000000002,21.560000000000002,-311.43
19.367700815200806,2026-05-27T11:50:48.380Z,199.48178445733853,-6.352720560000001,1.4744822400000002,6.4149552000000005,-18.76,19.180000000000003,-364.14000000000004
19.372713804244995,2026-05-27T11:50:48.385Z,199.48178445733853,-6.730915680000001,1.3691620800000002,6.448466160000001,-27.650000000000002,13.860000000000001,-372.75000000000006
19.377726793289185,2026-05-27T11:50:48.390Z,199.48178445733853,-6.826661280000001,0.7803266400000001,6.285698640000001,-35.28,10.080000000000002,-372.61
19.382739782333374,2026-05-27T11:50:48.395Z,199.48178445733853,-6.826661280000001,0.7803266400000001,6.285698640000001,-35.28,10.080000000000002,-372.61
19.387753009796143,2026-05-27T11:50:48.400Z,199.47229752223333,-6.778788480000001,0.15798024000000002,6.405380640000001,-34.86000000000001,-10.99,-350.98
19.392765998840332,2026-05-27T11:50:48.405Z,199.48178445733853,-6.668681040000001,-0.26330040000000005,6.47718984,-33.74,-19.39,-331.66
19.39777898788452,2026-05-27T11:50:48.410Z,199.48178445733853,-6.8458104,-0.6510700800000001,6.764426640000001,-30.660000000000004,-26.53,-306.95000000000005
19.40279197692871,2026-05-27T11:50:48.415Z,199.48178445733853,-6.960705120000001,-0.91915776,6.855384960000001,-24.430000000000003,-32.34,-276.22
19.407195806503296,2026-05-27T11:50:48.420Z,227.07509068269178,-6.917619600000001,-0.9239450400000001,6.970279680000001,-17.080000000000002,-35.980000000000004,-242.34000000000003
19.412251710891724,2026-05-27T11:50:48.425Z,197.78855041026125,-6.9224068800000005,-0.7803266400000001,6.955917840000001,-10.430000000000001,-38.78,-208.18
19.41730785369873,2026-05-27T11:50:48.430Z,197.77922384118452,-6.917619600000001,-0.6606446400000001,6.941556000000001,-5.95,-40.39,-175.14000000000001
19.422363758087158,2026-05-27T11:50:48.435Z,197.78855041026125,-6.745277520000001,-0.6223464000000001,7.003790640000001,-3.99,-40.95,-118.09000000000002
19.427419900894165,2026-05-27T11:50:48.440Z,197.77922384118452,-6.745277520000001,-0.70851744,6.946343280000001,-2.5900000000000003,-39.760000000000005,-92.89000000000001
19.432475805282593,2026-05-27T11:50:48.445Z,197.78855041026125,-6.730915680000001,-0.8856468000000001,6.979854240000001,-2.66,-37.800000000000004,-69.72000000000001
19.43753170967102,2026-05-27T11:50:48.450Z,197.78855041026125,-6.730915680000001,-0.8856468000000001,6.979854240000001,-2.66,-37.800000000000004,-69.72000000000001
19.442587852478027,2026-05-27T11:50:48.455Z,197.77922384118452,-6.740490240000001,-1.6276752,7.104323520000001,-3.9200000000000004,-29.820000000000004,-30.240000000000002
19.447643756866455,2026-05-27T11:50:48.460Z,197.78855041026125,-6.697404720000001,-1.7090589600000001,7.0851744000000005,-3.7800000000000002,-25.76,-13.790000000000001
19.452699899673462,2026-05-27T11:50:48.465Z,197.77922384118452,-6.46761528,-1.7473572000000002,7.209643680000001,-3.2900000000000005,-22.96,-0.49000000000000005
19.45775580406189,2026-05-27T11:50:48.470Z,197.78855041026125,-6.290485920000001,-1.6563988800000002,7.209643680000001,-2.66,-20.44,9.38
19.462811708450317,2026-05-27T11:50:48.475Z,197.78855041026125,-6.276124080000001,-1.41703488,7.104323520000001,-1.8900000000000001,-19.110000000000003,15.890000000000002
19.467867851257324,2026-05-27T11:50:48.480Z,197.77922384118452,-6.290485920000001,-1.3117147200000001,6.936768720000001,-2.5900000000000003,-19.32,20.23
19.472923755645752,2026-05-27T11:50:48.485Z,197.78855041026125,-6.386231520000001,-1.23511824,6.807512160000001,-4.970000000000001,-23.87,27.44
19.47797989845276,2026-05-27T11:50:48.491Z,197.77922384118452,-6.525062640000001,-1.1537344800000002,6.821874000000001,-11.55,-25.900000000000002,31.92
19.48345375061035,2026-05-27T11:50:48.496Z,182.68670238250795,-6.6734683200000005,-1.1633090400000001,6.831448560000001,-14.14,-27.580000000000002,38.010000000000005
19.488476753234863,2026-05-27T11:50:48.501Z,199.08410860072146,-6.6734683200000005,-1.1633090400000001,6.831448560000001,-14.14,-27.580000000000002,38.010000000000005
19.493499755859375,2026-05-27T11:50:48.506Z,199.08410860072146,-6.764426640000001,-1.0340524800000002,6.831448560000001,-18.970000000000002,-29.680000000000003,52.43000000000001
19.498522758483887,2026-05-27T11:50:48.511Z,199.08410860072146,-6.71655384,-1.0292652000000002,6.912832320000001,-21.700000000000003,-30.730000000000004,59.36000000000001
